PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Side,Deck,Cabin_number,Dépense_totale
0378_04,Europa,True,TRAPPIST-1e,56.0,False,True,S,B,11.0,0.0
0378_05,Europa,True,TRAPPIST-1e,13.0,False,True,S,B,11.0,0.0
0378_06,Europa,False,TRAPPIST-1e,33.0,False,False,S,B,11.0,4729.0
0378_07,Europa,True,TRAPPIST-1e,32.0,False,True,S,B,11.0,0.0
0379_01,Earth,False,TRAPPIST-1e,31.0,False,True,P,G,63.0,953.0
0380_01,Europa,True,55 Cancri e,26.0,False,True,,,,0.0
0381_01,Europa,True,55 Cancri e,18.0,False,True,P,B,16.0,0.0
0381_02,Europa,True,55 Cancri e,38.0,False,True,P,B,16.0,
0382_01,,False,,23.0,False,False,P,G,64.0,720.0
0383_01,Earth,False,TRAPPIST-1e,28.0,False,False,S,G,55.0,4688.0
0383_02,Earth,True,PSO J318.5-22,34.0,False,False,S,G,55.0,0.0
0384_01,Earth,False,55 Cancri e,0.0,False,True,S,G,56.0,0.0
0384_02,Earth,False,TRAPPIST-1e,14.0,False,True,S,G,56.0,909.0
0385_01,Earth,False,TRAPPIST-1e,23.0,False,False,P,G,65.0,888.0
0387_01,Earth,True,TRAPPIST-1e,49.0,False,False,P,G,66.0,0.0
0388_01,Earth,True,TRAPPIST-1e,14.0,False,False,S,G,57.0,0.0
0389_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,E,23.0,791.0
0391_01,Europa,False,PSO J318.5-22,27.0,True,True,P,C,9.0,6784.0
0392_01,Earth,False,TRAPPIST-1e,48.0,False,False,P,E,24.0,1619.0
0395_01,Europa,False,55 Cancri e,31.0,True,False,P,B,17.0,25400.0
0395_02,Europa,False,55 Cancri e,61.0,False,False,P,B,17.0,4445.0
0396_01,Earth,True,TRAPPIST-1e,18.0,False,True,S,G,59.0,0.0
0397_01,Mars,True,TRAPPIST-1e,45.0,False,True,S,F,69.0,0.0
0398_01,Mars,False,TRAPPIST-1e,22.0,False,False,S,D,13.0,6498.0
0401_01,Mars,False,TRAPPIST-1e,30.0,True,False,S,D,14.0,1056.0
0401_02,Mars,False,TRAPPIST-1e,30.0,False,False,S,D,14.0,1783.0
0402_01,,True,55 Cancri e,32.0,True,True,S,D,15.0,0.0
0403_01,Mars,False,TRAPPIST-1e,43.0,True,True,P,D,13.0,1251.0
0405_01,Earth,False,55 Cancri e,17.0,False,False,P,F,89.0,
0407_01,Earth,False,TRAPPIST-1e,23.0,False,False,P,G,69.0,
0407_02,Earth,False,TRAPPIST-1e,20.0,False,False,P,F,90.0,693.0
0407_03,Earth,True,TRAPPIST-1e,39.0,False,False,P,G,69.0,0.0
0408_01,Mars,False,TRAPPIST-1e,35.0,False,False,P,E,25.0,1299.0
0409_01,Mars,False,TRAPPIST-1e,31.0,False,False,S,F,71.0,1118.0
0410_01,Earth,False,55 Cancri e,21.0,False,False,S,F,72.0,717.0
0411_01,Earth,False,TRAPPIST-1e,16.0,False,False,P,F,91.0,932.0
0412_01,Europa,False,TRAPPIST-1e,60.0,False,True,P,C,11.0,14744.0
0413_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,F,92.0,569.0
0415_01,Earth,True,TRAPPIST-1e,42.0,False,False,S,G,60.0,0.0
0417_01,Europa,True,55 Cancri e,68.0,False,True,P,B,18.0,0.0
0417_02,Europa,False,55 Cancri e,22.0,False,False,P,B,18.0,7878.0
0417_03,Europa,True,TRAPPIST-1e,59.0,False,True,P,B,18.0,0.0
0423_01,Europa,False,TRAPPIST-1e,,False,True,P,B,19.0,3662.0
0425_01,Mars,False,TRAPPIST-1e,37.0,False,False,P,F,96.0,1157.0
0425_02,Mars,True,TRAPPIST-1e,3.0,False,True,P,F,96.0,0.0
0425_03,Mars,True,TRAPPIST-1e,31.0,False,True,P,F,96.0,0.0
0427_01,Europa,False,TRAPPIST-1e,31.0,False,True,P,E,26.0,
0428_01,Europa,False,TRAPPIST-1e,29.0,False,True,S,C,16.0,7972.0
0429_01,Europa,False,55 Cancri e,20.0,False,True,S,A,5.0,10345.0
0429_02,Europa,True,55 Cancri e,46.0,False,True,S,A,5.0,0.0
0430_01,Earth,False,TRAPPIST-1e,29.0,False,True,S,F,75.0,1042.0
0431_01,Mars,True,TRAPPIST-1e,43.0,False,True,P,F,97.0,0.0
0432_01,Mars,False,TRAPPIST-1e,17.0,False,False,S,F,76.0,1493.0
0433_01,Europa,,55 Cancri e,27.0,False,True,P,B,20.0,0.0
0433_02,Europa,False,TRAPPIST-1e,47.0,False,False,P,B,20.0,7513.0
0434_01,Mars,True,TRAPPIST-1e,45.0,False,True,S,F,77.0,0.0
0435_01,Earth,True,TRAPPIST-1e,17.0,False,True,S,G,62.0,0.0
0436_01,Earth,False,55 Cancri e,10.0,False,True,S,G,63.0,0.0
0436_02,Earth,False,PSO J318.5-22,56.0,False,False,S,G,63.0,679.0
0437_01,Earth,False,TRAPPIST-1e,39.0,False,False,S,F,78.0,871.0
0437_02,Earth,False,PSO J318.5-22,40.0,False,False,S,F,78.0,873.0
0438_01,Europa,True,TRAPPIST-1e,40.0,False,True,S,B,13.0,
0439_01,Europa,False,55 Cancri e,34.0,False,False,P,C,13.0,
0441_01,Earth,False,55 Cancri e,32.0,False,False,S,F,79.0,722.0
0442_01,Earth,False,TRAPPIST-1e,35.0,False,False,P,F,98.0,1050.0
0444_01,Mars,False,TRAPPIST-1e,32.0,True,False,P,D,15.0,3015.0
0444_02,,False,TRAPPIST-1e,26.0,True,False,P,F,99.0,2005.0
0445_01,Earth,False,TRAPPIST-1e,25.0,False,False,S,F,80.0,2175.0
0445_02,,False,TRAPPIST-1e,26.0,False,False,S,E,25.0,792.0
0446_01,Europa,True,55 Cancri e,22.0,False,True,P,B,21.0,0.0
0447_01,Earth,False,TRAPPIST-1e,22.0,False,True,S,F,81.0,804.0
0448_01,Earth,False,TRAPPIST-1e,24.0,False,False,P,E,27.0,789.0
0448_02,Earth,True,PSO J318.5-22,32.0,False,True,P,G,71.0,0.0
0449_01,Earth,True,TRAPPIST-1e,11.0,False,True,S,G,64.0,0.0
0452_01,Mars,True,TRAPPIST-1e,22.0,False,True,S,E,26.0,0.0
0453_01,Europa,True,TRAPPIST-1e,19.0,False,True,S,B,14.0,0.0
0453_02,Europa,True,55 Cancri e,34.0,False,True,,,,0.0
0453_03,Europa,True,TRAPPIST-1e,74.0,False,True,S,B,14.0,0.0
0454_01,Europa,,55 Cancri e,28.0,True,True,S,B,15.0,5043.0
0454_02,Europa,True,TRAPPIST-1e,42.0,False,True,S,B,15.0,0.0
0454_03,Europa,True,TRAPPIST-1e,43.0,False,True,S,B,15.0,0.0
0456_01,Earth,False,TRAPPIST-1e,55.0,False,False,S,F,83.0,715.0
0457_01,Earth,False,PSO J318.5-22,19.0,False,True,P,G,72.0,773.0
0457_02,Earth,True,TRAPPIST-1e,6.0,False,False,P,G,72.0,0.0
0457_03,Earth,False,TRAPPIST-1e,7.0,False,False,P,G,72.0,0.0
0458_01,Europa,True,55 Cancri e,28.0,False,True,S,D,16.0,0.0
0459_01,Earth,False,TRAPPIST-1e,15.0,False,False,S,F,84.0,2217.0
0460_01,Earth,True,PSO J318.5-22,24.0,False,True,S,G,65.0,0.0
0461_01,Earth,False,PSO J318.5-22,31.0,False,True,S,E,27.0,869.0
0461_02,Earth,False,TRAPPIST-1e,22.0,False,True,S,F,85.0,884.0
0461_03,Earth,False,55 Cancri e,1.0,False,True,S,G,66.0,0.0
0462_01,Earth,True,,50.0,False,False,S,G,67.0,0.0
0463_01,Mars,False,TRAPPIST-1e,34.0,False,False,P,F,100.0,
0463_02,Mars,False,TRAPPIST-1e,14.0,False,False,P,F,100.0,1861.0
0465_01,Earth,False,TRAPPIST-1e,19.0,False,False,P,E,28.0,1620.0
0465_02,Earth,False,TRAPPIST-1e,,False,True,P,E,28.0,826.0
0466_01,Earth,False,TRAPPIST-1e,36.0,False,False,P,F,101.0,865.0
0468_01,Earth,True,TRAPPIST-1e,34.0,False,False,,,,0.0
0470_01,Mars,True,55 Cancri e,25.0,False,True,S,F,86.0,
0470_02,,True,TRAPPIST-1e,36.0,False,True,S,F,86.0,0.0
0471_01,Europa,False,TRAPPIST-1e,16.0,False,False,P,B,22.0,5400.0
0471_02,Europa,False,55 Cancri e,30.0,False,True,P,B,22.0,7976.0
0472_01,Earth,False,PSO J318.5-22,37.0,False,False,S,F,87.0,862.0
0474_01,Earth,True,55 Cancri e,15.0,False,True,S,G,69.0,0.0
0475_01,Earth,False,TRAPPIST-1e,36.0,False,False,P,E,29.0,990.0
0476_01,Mars,False,PSO J318.5-22,27.0,False,False,P,F,103.0,
0476_02,Mars,True,TRAPPIST-1e,27.0,False,True,P,F,103.0,0.0
0476_03,Mars,True,TRAPPIST-1e,12.0,False,True,P,F,103.0,0.0
0477_01,Earth,False,TRAPPIST-1e,22.0,False,False,P,E,30.0,1624.0
0480_01,Earth,False,TRAPPIST-1e,27.0,False,False,P,G,74.0,
0481_01,Earth,True,TRAPPIST-1e,13.0,False,True,S,G,70.0,0.0
0482_01,Earth,False,TRAPPIST-1e,27.0,False,False,S,E,28.0,788.0
0482_02,Earth,False,TRAPPIST-1e,28.0,False,False,S,F,88.0,629.0
0485_01,Europa,False,55 Cancri e,21.0,False,False,S,B,17.0,3436.0
0487_01,Europa,,TRAPPIST-1e,39.0,False,False,S,C,19.0,6527.0
0488_01,Earth,True,PSO J318.5-22,28.0,False,False,P,G,76.0,
0490_01,Earth,True,TRAPPIST-1e,14.0,False,True,S,G,71.0,0.0
0498_01,Europa,True,55 Cancri e,27.0,False,True,,,,
0498_02,Europa,True,55 Cancri e,46.0,False,True,S,B,18.0,
0499_01,Mars,True,55 Cancri e,27.0,False,True,S,F,89.0,0.0
0499_02,Mars,False,TRAPPIST-1e,21.0,False,False,S,E,29.0,0.0
0500_01,Mars,False,55 Cancri e,21.0,False,True,P,D,19.0,2344.0
0501_01,Europa,False,TRAPPIST-1e,42.0,False,False,P,E,32.0,
0502_01,Mars,False,TRAPPIST-1e,22.0,False,False,,,,1298.0
0503_01,Mars,False,TRAPPIST-1e,10.0,False,True,S,F,90.0,0.0
0503_02,Mars,False,TRAPPIST-1e,43.0,False,False,S,F,90.0,1897.0
0503_03,Mars,False,TRAPPIST-1e,42.0,False,False,S,E,31.0,1297.0
0504_01,Europa,True,55 Cancri e,18.0,False,True,S,B,19.0,0.0
0504_02,Europa,True,55 Cancri e,54.0,False,True,S,B,19.0,0.0
0504_03,Europa,True,,24.0,False,True,S,B,19.0,0.0
0504_04,Europa,False,TRAPPIST-1e,64.0,False,False,S,B,19.0,2901.0
0504_05,Europa,True,55 Cancri e,18.0,False,True,S,B,19.0,0.0
0504_06,,True,55 Cancri e,53.0,False,True,S,B,19.0,0.0
0506_01,Mars,True,TRAPPIST-1e,23.0,False,True,S,F,91.0,0.0
0507_01,Earth,False,TRAPPIST-1e,39.0,False,True,S,G,74.0,0.0
0510_01,Europa,False,TRAPPIST-1e,59.0,False,True,P,C,16.0,16844.0
0512_01,Europa,False,55 Cancri e,32.0,False,True,S,D,18.0,5936.0
0512_02,Europa,True,TRAPPIST-1e,55.0,False,True,S,D,18.0,0.0
0513_01,Earth,True,PSO J318.5-22,21.0,False,True,P,G,78.0,0.0
0515_01,Europa,True,TRAPPIST-1e,50.0,False,True,S,B,20.0,0.0
0516_01,Europa,False,55 Cancri e,55.0,False,False,S,A,6.0,5022.0
0517_01,Earth,False,TRAPPIST-1e,,False,False,P,F,109.0,1521.0
0518_01,,True,TRAPPIST-1e,35.0,False,True,S,F,92.0,0.0
0519_01,Earth,True,TRAPPIST-1e,,False,True,S,G,77.0,0.0
0520_01,Earth,False,TRAPPIST-1e,55.0,False,False,S,G,78.0,
0521_01,Earth,False,TRAPPIST-1e,23.0,False,True,S,E,32.0,
0522_01,Earth,False,TRAPPIST-1e,42.0,False,False,P,E,33.0,906.0
0523_01,Earth,False,TRAPPIST-1e,35.0,False,True,S,E,33.0,2505.0
0525_01,Earth,True,TRAPPIST-1e,47.0,False,True,,,,0.0
0527_01,Mars,False,55 Cancri e,,False,False,S,F,93.0,1190.0
0527_02,Mars,True,TRAPPIST-1e,34.0,False,True,S,F,93.0,0.0
0528_01,Europa,False,TRAPPIST-1e,46.0,False,False,P,C,17.0,11141.0
0529_01,Earth,True,PSO J318.5-22,26.0,False,False,P,G,81.0,0.0
0531_01,Earth,True,55 Cancri e,1.0,False,False,P,G,82.0,0.0
0531_02,Earth,True,55 Cancri e,,False,True,P,G,82.0,0.0
0533_01,Mars,False,TRAPPIST-1e,33.0,False,False,P,D,21.0,961.0
0534_01,Europa,False,TRAPPIST-1e,34.0,False,False,P,B,23.0,8476.0
0534_02,Europa,False,TRAPPIST-1e,49.0,False,False,P,B,23.0,5863.0
0537_01,Earth,False,TRAPPIST-1e,22.0,False,False,P,G,83.0,677.0
0538_01,Earth,False,TRAPPIST-1e,28.0,False,True,P,F,110.0,1078.0
0539_01,Europa,True,TRAPPIST-1e,,False,True,P,C,18.0,
0539_02,Europa,True,55 Cancri e,36.0,False,True,P,C,18.0,0.0
0539_03,,True,55 Cancri e,30.0,False,True,P,C,18.0,0.0
0539_04,Europa,True,TRAPPIST-1e,49.0,False,True,P,C,18.0,0.0
0539_05,Europa,False,TRAPPIST-1e,38.0,False,False,P,C,18.0,7268.0
0540_01,Mars,True,TRAPPIST-1e,31.0,False,True,S,F,95.0,0.0
0540_02,,False,TRAPPIST-1e,17.0,False,False,S,F,95.0,1532.0
0542_01,Earth,False,TRAPPIST-1e,26.0,False,False,P,G,84.0,887.0
0545_01,Earth,False,TRAPPIST-1e,23.0,False,False,P,F,111.0,740.0
0546_01,Earth,False,55 Cancri e,24.0,False,False,S,F,96.0,2459.0
0547_01,Earth,False,TRAPPIST-1e,23.0,False,False,S,F,97.0,865.0
0548_01,Earth,False,TRAPPIST-1e,24.0,False,True,S,E,36.0,791.0
0549_01,Mars,False,PSO J318.5-22,32.0,False,True,S,D,19.0,919.0
0549_02,Mars,True,TRAPPIST-1e,43.0,False,True,S,F,98.0,0.0
0550_01,Earth,False,TRAPPIST-1e,23.0,False,True,S,F,99.0,787.0
0551_01,Earth,False,TRAPPIST-1e,42.0,False,False,S,G,80.0,849.0
0552_01,Europa,True,55 Cancri e,29.0,False,True,S,C,21.0,0.0
0553_01,Europa,True,TRAPPIST-1e,40.0,False,True,P,C,19.0,0.0
0553_02,Europa,False,TRAPPIST-1e,37.0,False,True,P,C,19.0,7270.0
0555_01,Europa,True,55 Cancri e,61.0,False,True,P,C,20.0,0.0
0555_02,Europa,False,TRAPPIST-1e,33.0,False,False,P,C,20.0,2691.0
0556_01,Earth,False,TRAPPIST-1e,19.0,False,True,S,F,100.0,1448.0
0559_01,Earth,False,PSO J318.5-22,21.0,False,False,S,F,102.0,671.0
0560_01,Earth,False,TRAPPIST-1e,4.0,False,False,S,G,81.0,0.0
0560_02,Earth,False,PSO J318.5-22,12.0,False,True,S,G,81.0,0.0
0560_03,,False,TRAPPIST-1e,44.0,False,True,S,F,103.0,1839.0
0561_01,Earth,False,TRAPPIST-1e,22.0,False,False,S,G,82.0,774.0
0563_01,Mars,False,55 Cancri e,33.0,False,False,P,F,114.0,1905.0
0564_01,Europa,True,55 Cancri e,32.0,False,True,P,B,24.0,0.0
0564_02,Europa,True,TRAPPIST-1e,28.0,False,True,P,B,24.0,0.0
0564_03,Europa,False,,28.0,False,False,P,B,24.0,5461.0
0565_01,Mars,False,TRAPPIST-1e,31.0,False,False,P,F,115.0,1309.0
0566_01,Mars,True,TRAPPIST-1e,13.0,False,True,S,E,37.0,0.0
0567_01,Earth,True,TRAPPIST-1e,14.0,False,True,S,G,83.0,0.0
0568_01,Europa,,TRAPPIST-1e,33.0,False,False,S,D,20.0,1946.0
0568_02,Europa,True,55 Cancri e,,False,True,S,D,20.0,
0569_01,Earth,False,TRAPPIST-1e,23.0,False,True,P,F,116.0,644.0
0570_01,Europa,False,TRAPPIST-1e,36.0,True,True,S,C,22.0,6634.0
0571_01,Europa,True,55 Cancri e,22.0,False,True,P,C,21.0,0.0
0571_02,Europa,True,TRAPPIST-1e,19.0,False,False,P,C,21.0,0.0
0571_03,Europa,True,TRAPPIST-1e,42.0,False,True,P,C,21.0,0.0
0571_04,Europa,True,,30.0,False,True,P,C,21.0,
0571_05,Europa,True,55 Cancri e,16.0,False,True,P,C,21.0,0.0
0571_06,Europa,False,TRAPPIST-1e,55.0,False,False,P,C,21.0,4924.0
0571_07,Europa,True,TRAPPIST-1e,55.0,False,True,P,C,21.0,0.0
0572_01,Earth,False,TRAPPIST-1e,19.0,False,False,S,F,105.0,2786.0
0573_01,Earth,False,TRAPPIST-1e,,False,False,P,F,117.0,
0575_01,Europa,True,TRAPPIST-1e,18.0,False,True,P,E,34.0,0.0
0576_01,Earth,False,,21.0,False,False,S,F,107.0,
0577_01,Earth,False,TRAPPIST-1e,65.0,False,False,P,G,86.0,626.0
0579_01,Earth,False,TRAPPIST-1e,55.0,False,True,S,F,108.0,880.0
0579_02,Earth,False,TRAPPIST-1e,50.0,False,False,S,G,85.0,
0580_01,Earth,True,TRAPPIST-1e,49.0,False,True,P,G,87.0,0.0
0581_01,Earth,False,TRAPPIST-1e,22.0,False,False,S,E,38.0,788.0
0582_01,Mars,True,TRAPPIST-1e,33.0,False,True,P,F,118.0,0.0
0583_01,Mars,True,TRAPPIST-1e,3.0,False,True,S,F,109.0,0.0
0583_02,Mars,True,TRAPPIST-1e,0.0,False,True,S,F,109.0,0.0
0583_03,Mars,True,TRAPPIST-1e,33.0,False,True,S,F,109.0,0.0
0585_01,Mars,True,TRAPPIST-1e,48.0,False,True,P,F,120.0,0.0
0585_02,Mars,True,TRAPPIST-1e,5.0,False,True,P,F,120.0,0.0
0585_03,Mars,False,TRAPPIST-1e,23.0,False,False,P,D,22.0,3740.0
0586_01,Europa,True,TRAPPIST-1e,53.0,False,True,P,D,23.0,0.0
0587_01,Mars,False,TRAPPIST-1e,18.0,False,False,P,F,121.0,1688.0
0588_01,Earth,True,PSO J318.5-22,20.0,False,False,P,G,89.0,0.0
0589_01,Earth,False,TRAPPIST-1e,23.0,False,False,P,E,35.0,787.0
0590_01,Earth,False,TRAPPIST-1e,48.0,False,False,P,G,90.0,1777.0
0591_01,Earth,True,PSO J318.5-22,19.0,False,False,S,G,86.0,0.0
0593_01,Mars,False,TRAPPIST-1e,,,False,P,D,24.0,2383.0
0594_01,Earth,False,55 Cancri e,9.0,False,False,S,G,87.0,0.0
0594_02,,False,TRAPPIST-1e,24.0,False,False,S,E,39.0,
0596_01,Mars,False,TRAPPIST-1e,46.0,False,True,P,F,123.0,
0597_01,Earth,True,,23.0,False,True,P,G,91.0,0.0
0597_02,Earth,True,TRAPPIST-1e,21.0,False,False,P,G,91.0,0.0
0598_01,Earth,True,TRAPPIST-1e,19.0,False,False,S,G,89.0,
0599_01,Mars,False,TRAPPIST-1e,0.0,False,True,P,F,124.0,0.0
0599_02,Mars,False,TRAPPIST-1e,4.0,False,True,P,F,124.0,
0599_03,Mars,False,TRAPPIST-1e,26.0,False,False,P,F,124.0,1428.0
0599_04,Mars,True,TRAPPIST-1e,9.0,False,True,P,F,124.0,0.0
0600_01,Europa,False,TRAPPIST-1e,24.0,False,True,S,C,23.0,5013.0
0602_01,Mars,True,TRAPPIST-1e,24.0,False,True,P,F,125.0,0.0
0602_02,Mars,False,TRAPPIST-1e,25.0,False,False,P,E,36.0,0.0
0602_03,Mars,True,TRAPPIST-1e,21.0,False,True,P,F,125.0,0.0
0603_01,Earth,False,TRAPPIST-1e,21.0,False,False,P,F,126.0,759.0
0607_01,Europa,False,TRAPPIST-1e,37.0,,False,P,C,22.0,11140.0
0607_02,Europa,False,55 Cancri e,44.0,False,False,P,C,22.0,
0607_03,Europa,False,TRAPPIST-1e,43.0,False,False,P,C,22.0,
0608_01,Earth,False,TRAPPIST-1e,7.0,False,True,P,G,94.0,0.0
0609_01,Mars,False,TRAPPIST-1e,33.0,False,False,P,F,128.0,
0610_01,Earth,False,TRAPPIST-1e,24.0,False,False,P,F,129.0,
0611_01,Earth,True,PSO J318.5-22,31.0,False,True,S,G,90.0,0.0
0612_01,Europa,True,TRAPPIST-1e,27.0,True,True,P,B,25.0,0.0
0614_01,Earth,False,TRAPPIST-1e,34.0,False,True,S,G,91.0,
0615_01,Earth,True,TRAPPIST-1e,58.0,False,False,S,G,92.0,0.0
0615_02,Earth,False,TRAPPIST-1e,7.0,False,True,S,G,92.0,0.0
0615_03,Earth,True,55 Cancri e,3.0,False,True,S,G,92.0,0.0
0618_01,Earth,False,55 Cancri e,21.0,False,True,P,G,95.0,957.0
0618_02,Earth,False,PSO J318.5-22,21.0,False,False,P,F,131.0,757.0
0619_01,Europa,True,TRAPPIST-1e,39.0,,True,S,C,24.0,0.0
0619_02,Europa,True,55 Cancri e,43.0,False,True,S,C,24.0,0.0
0623_01,Earth,True,TRAPPIST-1e,22.0,False,True,S,G,93.0,0.0
0628_01,Earth,False,TRAPPIST-1e,44.0,False,True,P,F,133.0,1319.0
0629_01,Earth,False,TRAPPIST-1e,38.0,False,False,P,G,96.0,1018.0
0630_01,Mars,True,TRAPPIST-1e,32.0,False,True,S,F,112.0,0.0
0631_01,Mars,True,TRAPPIST-1e,55.0,False,True,S,F,113.0,0.0
0633_01,Mars,False,PSO J318.5-22,31.0,True,False,P,D,25.0,779.0
0634_01,Earth,False,TRAPPIST-1e,39.0,False,False,P,F,135.0,2019.0
0635_01,Earth,False,TRAPPIST-1e,35.0,False,True,S,G,94.0,1778.0
0635_02,Earth,False,TRAPPIST-1e,37.0,False,False,S,E,43.0,994.0
0636_01,Earth,False,55 Cancri e,13.0,False,False,P,F,136.0,705.0
0636_02,Earth,False,TRAPPIST-1e,21.0,False,False,P,F,136.0,682.0
0637_01,Mars,False,TRAPPIST-1e,20.0,False,False,S,E,44.0,0.0
0638_01,Europa,True,55 Cancri e,20.0,False,True,P,B,28.0,0.0
0639_01,Earth,False,TRAPPIST-1e,63.0,False,True,P,F,137.0,
0641_01,Earth,False,TRAPPIST-1e,36.0,False,False,S,F,114.0,1979.0
0642_01,Europa,False,55 Cancri e,29.0,False,True,S,C,25.0,4434.0
0642_02,Europa,False,55 Cancri e,36.0,False,True,S,C,25.0,7141.0
0642_03,Europa,False,TRAPPIST-1e,79.0,False,False,S,C,25.0,2212.0
0642_04,Europa,True,55 Cancri e,30.0,False,True,S,C,25.0,0.0
0642_05,Europa,True,55 Cancri e,30.0,False,True,S,C,25.0,0.0
0643_01,Mars,False,TRAPPIST-1e,19.0,False,True,P,F,138.0,1426.0
0644_01,Europa,True,TRAPPIST-1e,33.0,False,True,P,E,38.0,0.0
0645_01,Earth,False,,20.0,False,False,P,G,98.0,1725.0
0646_01,Europa,True,55 Cancri e,38.0,False,True,S,C,26.0,0.0
0647_01,Mars,True,TRAPPIST-1e,7.0,False,True,S,F,115.0,0.0
0647_02,Mars,True,TRAPPIST-1e,58.0,False,True,S,F,115.0,0.0
0647_03,Mars,False,TRAPPIST-1e,33.0,False,False,S,F,115.0,1192.0
0650_01,Earth,True,PSO J318.5-22,3.0,False,True,S,G,95.0,0.0
0653_01,Mars,,TRAPPIST-1e,39.0,False,True,S,E,45.0,0.0
0655_01,Mars,False,TRAPPIST-1e,37.0,False,True,P,E,39.0,947.0
0656_01,Earth,False,TRAPPIST-1e,32.0,False,False,P,G,101.0,771.0
0657_01,Earth,False,TRAPPIST-1e,28.0,False,True,S,F,117.0,880.0
0657_02,Earth,False,TRAPPIST-1e,38.0,False,False,S,G,97.0,884.0
0658_01,Earth,False,PSO J318.5-22,21.0,False,False,S,F,118.0,
0659_01,Earth,True,TRAPPIST-1e,18.0,False,True,S,G,98.0,0.0
0660_01,Earth,True,TRAPPIST-1e,15.0,False,False,S,G,99.0,0.0
0661_01,Europa,False,TRAPPIST-1e,44.0,False,False,P,C,23.0,4588.0
0663_01,Earth,False,TRAPPIST-1e,44.0,False,True,P,F,140.0,715.0
0664_01,Europa,False,TRAPPIST-1e,36.0,False,False,S,E,46.0,10196.0
0665_01,,False,TRAPPIST-1e,28.0,False,True,P,F,141.0,
0665_02,Mars,False,TRAPPIST-1e,15.0,False,False,P,F,141.0,1289.0
0668_01,Earth,False,TRAPPIST-1e,45.0,False,False,P,F,142.0,1583.0
0669_01,Earth,False,TRAPPIST-1e,26.0,False,False,P,F,143.0,944.0
0671_01,Earth,True,PSO J318.5-22,46.0,False,True,P,G,102.0,0.0
0672_01,Earth,False,TRAPPIST-1e,25.0,False,False,P,G,103.0,786.0
0674_01,Earth,True,PSO J318.5-22,46.0,False,False,S,G,101.0,0.0
0677_01,Earth,True,TRAPPIST-1e,15.0,False,False,S,G,102.0,0.0
0678_01,Earth,True,TRAPPIST-1e,37.0,False,False,S,G,103.0,0.0
0679_01,Earth,False,TRAPPIST-1e,20.0,,False,S,G,104.0,
0680_01,Earth,True,PSO J318.5-22,45.0,False,False,P,G,105.0,0.0
0680_02,Earth,True,TRAPPIST-1e,7.0,False,False,P,G,105.0,0.0
0680_03,Earth,True,TRAPPIST-1e,5.0,,False,P,G,105.0,0.0
0682_01,Mars,True,TRAPPIST-1e,38.0,False,True,S,F,121.0,0.0
0683_01,Mars,False,TRAPPIST-1e,30.0,False,False,P,F,144.0,617.0
0684_01,Mars,False,TRAPPIST-1e,,False,True,P,F,145.0,0.0
0684_02,Mars,False,TRAPPIST-1e,0.0,False,True,P,F,145.0,0.0
0684_03,Mars,True,TRAPPIST-1e,20.0,False,True,P,F,145.0,0.0
0685_01,Earth,False,TRAPPIST-1e,41.0,False,False,P,E,41.0,997.0
0686_01,Mars,True,TRAPPIST-1e,18.0,False,True,P,F,146.0,0.0
0686_02,Mars,False,TRAPPIST-1e,29.0,True,False,P,D,30.0,
0687_01,Mars,False,TRAPPIST-1e,19.0,False,False,S,D,23.0,3319.0
0688_01,Mars,False,TRAPPIST-1e,34.0,False,False,S,E,48.0,2114.0
0689_01,Europa,True,TRAPPIST-1e,36.0,False,True,S,B,25.0,0.0
0690_01,Mars,True,TRAPPIST-1e,54.0,False,True,S,F,122.0,0.0
0691_01,Mars,False,TRAPPIST-1e,19.0,False,False,S,E,49.0,947.0
0691_02,Mars,False,TRAPPIST-1e,21.0,False,False,S,F,123.0,2457.0
0691_03,Mars,True,TRAPPIST-1e,23.0,False,True,S,E,49.0,0.0
0693_01,Europa,True,55 Cancri e,35.0,False,True,,,,
0693_02,Europa,False,TRAPPIST-1e,34.0,False,False,S,C,27.0,7869.0
0696_01,Earth,False,TRAPPIST-1e,22.0,False,True,S,G,107.0,881.0
0697_01,Earth,False,55 Cancri e,24.0,False,True,P,F,147.0,722.0
0699_01,Mars,True,,18.0,False,True,S,F,126.0,0.0
0699_02,Mars,False,55 Cancri e,24.0,False,False,S,D,24.0,3012.0
0701_01,Europa,True,TRAPPIST-1e,33.0,False,True,S,D,25.0,0.0
0702_01,Earth,False,TRAPPIST-1e,24.0,False,False,S,F,127.0,803.0
0703_01,Earth,True,TRAPPIST-1e,18.0,False,True,S,G,108.0,0.0
0704_01,Earth,True,TRAPPIST-1e,19.0,False,True,P,G,107.0,0.0
0705_01,Earth,False,55 Cancri e,43.0,False,True,P,F,149.0,722.0
0707_01,Earth,True,TRAPPIST-1e,44.0,False,True,S,G,109.0,
0709_01,Europa,False,55 Cancri e,25.0,False,True,S,A,7.0,5416.0
0709_02,Europa,True,55 Cancri e,25.0,,True,S,A,7.0,
0709_03,Europa,True,55 Cancri e,23.0,False,True,,,,
0710_01,Mars,False,TRAPPIST-1e,23.0,False,False,P,E,42.0,2075.0
0712_01,Mars,,TRAPPIST-1e,20.0,False,False,P,F,150.0,1759.0
